13
32
24
38
26
22
13
32
24
38
26
22
86
76
115
17
37
60
113
61
95
21
92
53
90
141
31
57
43
49
70
82
66
81
50
28
123
15
69
75
71
98
27
120
126
9
128
65
160
101
143
7
167
87
93
1
45
158
165
16
170
3
171
104
155
163
173
172
168
106
148
118
112
157
124
6
11
46
23
12
166
84
64
144
164
109
102
103
142
79
25
149
150
80
36
162
153
51
85
48
29
67
40
47
59
135
58
73
169
147
18
14
131
151
152
137
154
52
119
107
83
105
88
5
116
140
125
159
97
133
62
19
30
114
35
39
122
111
34
4
77
134
54
42
63
41
33
2
68
117
110
130
129
145
100
136
78
138
96
55
91
139
99
121
72
161
156
44
108
56
132
20
0
8
10
74
146
127
94
89
